 sid  |   code   | stid |   name    | ord | presentation_time | presentation_time 
 5626 | r2thzVvU |   14 | rateme-pl |  50 |              5214 |              5214
 5626 | r2thzVvU |   14 | rateme-pl |  93 |              6137 |              6137
 5626 | r2thzVvU |   14 | rateme-pl | 132 |             12329 |             12329
 5626 | r2thzVvU |   14 | rateme-pl | 166 |             11020 |             11020
 5626 | r2thzVvU |   14 | rateme-pl | 120 |             10632 |             10632
 5626 | r2thzVvU |   14 | rateme-pl |  85 |             11082 |             11082
 5626 | r2thzVvU |   14 | rateme-pl |  66 |             13697 |             13697
 5626 | r2thzVvU |   14 | rateme-pl | 161 |             17383 |             17383
 5627 | r2tDD7GY |   14 | rateme-pl |  10 |             16440 |             16440
 5627 | r2tDD7GY |   14 | rateme-pl | 176 |             41114 |             41114
 5627 | r2tDD7GY |   14 | rateme-pl |  46 |             18233 |             18233
 5627 | r2tDD7GY |   14 | rateme-pl | 124 |             11594 |             11594
 5627 | r2tDD7GY |   14 | rateme-pl | 100 |             22593 |             22593
 5627 | r2tDD7GY |   14 | rateme-pl | 149 |             45513 |             45513
 5627 | r2tDD7GY |   14 | rateme-pl |  55 |             30033 |             30033
 5627 | r2tDD7GY |   14 | rateme-pl | 129 |             14941 |             14941
 5627 | r2tDD7GY |   14 | rateme-pl | 136 |             11800 |             11800
 5627 | r2tDD7GY |   14 | rateme-pl |   2 |             33077 |             33077
 5627 | r2tDD7GY |   14 | rateme-pl |  27 |             18027 |             18027
 5627 | r2tDD7GY |   14 | rateme-pl | 120 |             24238 |             24238
 5627 | r2tDD7GY |   14 | rateme-pl |  35 |             23985 |             23985
 5627 | r2tDD7GY |   14 | rateme-pl |  25 |             14496 |             14496
 5627 | r2tDD7GY |   14 | rateme-pl | 107 |             17523 |             17523
 5627 | r2tDD7GY |   14 | rateme-pl | 163 |             20104 |             20104
 5627 | r2tDD7GY |   14 | rateme-pl |   4 |             26327 |             26327
 5627 | r2tDD7GY |   14 | rateme-pl | 112 |             22051 |             22051
 5627 | r2tDD7GY |   14 | rateme-pl | 178 |             18183 |             18183
 5627 | r2tDD7GY |   14 | rateme-pl |   8 |             17923 |             17923
 5628 | r2tz5WB9 |   14 | rateme-pl |  18 |             16820 |             16820
 5628 | r2tz5WB9 |   14 | rateme-pl | 125 |            164151 |            164151
 5628 | r2tz5WB9 |   14 | rateme-pl |  72 |              6824 |              6824
 5628 | r2tz5WB9 |   14 | rateme-pl | 134 |             11582 |             11582
 5628 | r2tz5WB9 |   14 | rateme-pl |  21 |             12709 |             12709
 5628 | r2tz5WB9 |   14 | rateme-pl | 168 |             12853 |             12853
 5628 | r2tz5WB9 |   14 | rateme-pl | 141 |             84984 |             84984
 5628 | r2tz5WB9 |   14 | rateme-pl |  37 |             14938 |             14938
 5628 | r2tz5WB9 |   14 | rateme-pl |  54 |              9653 |              9653
 5628 | r2tz5WB9 |   14 | rateme-pl |  60 |              9362 |              9362
 5628 | r2tz5WB9 |   14 | rateme-pl | 179 |             10031 |             10031
 5628 | r2tz5WB9 |   14 | rateme-pl |   7 |              8469 |              8469
 5628 | r2tz5WB9 |   14 | rateme-pl | 147 |            126817 |            126817
 5628 | r2tz5WB9 |   14 | rateme-pl |  74 |             10107 |             10107
 5628 | r2tz5WB9 |   14 | rateme-pl | 155 |             10345 |             10345
 5628 | r2tz5WB9 |   14 | rateme-pl |  71 |            107708 |            107708
 5628 | r2tz5WB9 |   14 | rateme-pl |  20 |             10860 |             10860
 5628 | r2tz5WB9 |   14 | rateme-pl | 140 |             94549 |             94549
 5628 | r2tz5WB9 |   14 | rateme-pl |   1 |             25559 |             25559
 5628 | r2tz5WB9 |   14 | rateme-pl |  59 |             12046 |             12046
 5629 | r2tXPVkc |   14 | rateme-pl |  34 |              8365 |              8365
 5629 | r2tXPVkc |   14 | rateme-pl | 145 |             10789 |             10789
 5629 | r2tXPVkc |   14 | rateme-pl |  48 |              8874 |              8874
 5629 | r2tXPVkc |   14 | rateme-pl |  11 |             37367 |             37367
 5629 | r2tXPVkc |   14 | rateme-pl |  47 |             27826 |             27826
 5629 | r2tXPVkc |   14 | rateme-pl | 177 |             28433 |             28433
 5629 | r2tXPVkc |   14 | rateme-pl | 104 |              9682 |              9682
 5629 | r2tXPVkc |   14 | rateme-pl |  73 |             26268 |             26268
 5629 | r2tXPVkc |   14 | rateme-pl | 146 |             10276 |             10276
 5629 | r2tXPVkc |   14 | rateme-pl | 113 |             12040 |             12040
 5629 | r2tXPVkc |   14 | rateme-pl |  88 |              8752 |              8752
 5629 | r2tXPVkc |   14 | rateme-pl |  26 |              1687 |              1687
 5629 | r2tXPVkc |   14 | rateme-pl |   9 |              7000 |              7000
 5629 | r2tXPVkc |   14 | rateme-pl |  92 |              1193 |              1193
 5629 | r2tXPVkc |   14 | rateme-pl | 158 |             13480 |             13480
 5629 | r2tXPVkc |   14 | rateme-pl | 108 |              9586 |              9586
 5629 | r2tXPVkc |   14 | rateme-pl | 115 |              1518 |              1518
 5629 | r2tXPVkc |   14 | rateme-pl | 110 |             10247 |             10247
 5629 | r2tXPVkc |   14 | rateme-pl |  78 |              1298 |              1298
 5629 | r2tXPVkc |   14 | rateme-pl |  30 |              1725 |              1725
 5630 | r2tkCtwL |   14 | rateme-pl | 101 |              9834 |              9834
 5630 | r2tkCtwL |   14 | rateme-pl | 164 |             16993 |             16993
 5630 | r2tkCtwL |   14 | rateme-pl | 171 |              6962 |              6962
 5630 | r2tkCtwL |   14 | rateme-pl | 165 |              7554 |              7554
 5630 | r2tkCtwL |   14 | rateme-pl |  40 |             10073 |             10073
 5630 | r2tkCtwL |   14 | rateme-pl |  89 |              8588 |              8588
 5630 | r2tkCtwL |   14 | rateme-pl | 173 |              9753 |              9753
 5630 | r2tkCtwL |   14 | rateme-pl | 125 |             16477 |             16477
 5630 | r2tkCtwL |   14 | rateme-pl | 116 |             11422 |             11422
 5630 | r2tkCtwL |   14 | rateme-pl | 172 |             10522 |             10522
 5630 | r2tkCtwL |   14 | rateme-pl | 152 |              6709 |              6709
 5630 | r2tkCtwL |   14 | rateme-pl |  28 |             43711 |             43711
 5630 | r2tkCtwL |   14 | rateme-pl |  33 |              8318 |              8318
 5630 | r2tkCtwL |   14 | rateme-pl | 137 |             11863 |             11863
 5630 | r2tkCtwL |   14 | rateme-pl |  16 |             13988 |             13988
 5630 | r2tkCtwL |   14 | rateme-pl | 150 |              7480 |              7480
 5630 | r2tkCtwL |   14 | rateme-pl | 153 |              8352 |              8352
 5630 | r2tkCtwL |   14 | rateme-pl | 179 |            128509 |            128509
 5630 | r2tkCtwL |   14 | rateme-pl |  15 |              1568 |              1568
 5630 | r2tkCtwL |   14 | rateme-pl |  71 |              6964 |              6964
 5630 | r2tkCtwL |   14 | rateme-pl |   3 |              8588 |              8588
 5630 | r2tkCtwL |   14 | rateme-pl |   5 |            198887 |            198887
 5630 | r2tkCtwL |   14 | rateme-pl | 123 |             26774 |             26774
 5630 | r2tkCtwL |   14 | rateme-pl | 139 |             46223 |             46223
 5630 | r2tkCtwL |   14 | rateme-pl | 175 |              9011 |              9011
 5630 | r2tkCtwL |   14 | rateme-pl |   0 |              5595 |              5595
 5630 | r2tkCtwL |   14 | rateme-pl |  24 |            127957 |            127957
 5630 | r2tkCtwL |   14 | rateme-pl | 170 |              9467 |              9467
 5630 | r2tkCtwL |   14 | rateme-pl |  65 |             34525 |             34525
 5630 | r2tkCtwL |   14 | rateme-pl | 126 |             11461 |             11461
 5631 | r2tetivN |   14 | rateme-pl |  56 |            149957 |            149957
 5631 | r2tetivN |   14 | rateme-pl |  66 |             19555 |             19555
 5631 | r2tetivN |   14 | rateme-pl |  63 |              8301 |              8301
 5631 | r2tetivN |   14 | rateme-pl | 160 |              8247 |              8247
 5631 | r2tetivN |   14 | rateme-pl |  36 |             17044 |             17044
 5631 | r2tetivN |   14 | rateme-pl |  61 |             12349 |             12349
 5631 | r2tetivN |   14 | rateme-pl |  79 |             11534 |             11534
 5631 | r2tetivN |   14 | rateme-pl |  80 |             18399 |             18399
 5631 | r2tetivN |   14 | rateme-pl | 139 |              7681 |              7681
 5631 | r2tetivN |   14 | rateme-pl | 154 |             22438 |             22438
 5631 | r2tetivN |   14 | rateme-pl |  64 |             10262 |             10262
 5631 | r2tetivN |   14 | rateme-pl |  19 |              7591 |              7591
 5631 | r2tetivN |   14 | rateme-pl |   6 |             10970 |             10970
 5631 | r2tetivN |   14 | rateme-pl |  45 |             11353 |             11353
 5631 | r2tetivN |   14 | rateme-pl | 114 |             54691 |             54691
 5631 | r2tetivN |   14 | rateme-pl |  67 |             11239 |             11239
 5631 | r2tetivN |   14 | rateme-pl |  49 |              7658 |              7658
 5631 | r2tetivN |   14 | rateme-pl | 121 |              8727 |              8727
 5631 | r2tetivN |   14 | rateme-pl | 138 |              9064 |              9064
 5631 | r2tetivN |   14 | rateme-pl |  99 |             20606 |             20606
 5632 | r1tCocBH |   13 | rateme-pl | 103 |             57435 |             57435
 5632 | r1tCocBH |   13 | rateme-pl |  13 |             10060 |             10060
 5632 | r1tCocBH |   13 | rateme-pl |   0 |              1067 |              1067
 5632 | r1tCocBH |   13 | rateme-pl |  24 |              1000 |              1000
 5632 | r1tCocBH |   13 | rateme-pl |  18 |              1017 |              1017
 5632 | r1tCocBH |   13 | rateme-pl | 123 |              1233 |              1233
 5632 | r1tCocBH |   13 | rateme-pl |  26 |              1086 |              1086
 5632 | r1tCocBH |   13 | rateme-pl | 177 |              8385 |              8385
 5632 | r1tCocBH |   13 | rateme-pl | 169 |              1437 |              1437
 5632 | r1tCocBH |   13 | rateme-pl |  16 |              8920 |              8920
 5633 | r2tay5NK |   14 | rateme-pl |  51 |              8809 |              8809
 5633 | r2tay5NK |   14 | rateme-pl | 167 |              8677 |              8677
 5633 | r2tay5NK |   14 | rateme-pl | 119 |             17517 |             17517
 5633 | r2tay5NK |   14 | rateme-pl |  41 |              8888 |              8888
 5633 | r2tay5NK |   14 | rateme-pl | 118 |              7223 |              7223
 5633 | r2tay5NK |   14 | rateme-pl |  81 |              9330 |              9330
 5633 | r2tay5NK |   14 | rateme-pl | 172 |             21707 |             21707
 5633 | r2tay5NK |   14 | rateme-pl | 132 |              8540 |              8540
 5633 | r2tay5NK |   14 | rateme-pl | 144 |             10572 |             10572
 5633 | r2tay5NK |   14 | rateme-pl | 169 |              7581 |              7581
 5634 | r2tBuCig |   14 | rateme-pl | 140 |             14862 |             14862
 5634 | r2tBuCig |   14 | rateme-pl |  35 |            996541 |            996541
 5634 | r2tBuCig |   14 | rateme-pl | 103 |             28518 |             28518
 5634 | r2tBuCig |   14 | rateme-pl | 101 |             18413 |             18413
 5634 | r2tBuCig |   14 | rateme-pl |  20 |              1497 |              1497
 5634 | r2tBuCig |   14 | rateme-pl |  16 |             19377 |             19377
 5634 | r2tBuCig |   14 | rateme-pl |  92 |             10959 |             10959
 5634 | r2tBuCig |   14 | rateme-pl | 174 |             16364 |             16364
 5634 | r2tBuCig |   14 | rateme-pl | 162 |              9101 |              9101
 5634 | r2tBuCig |   14 | rateme-pl | 117 |             12934 |             12934
 5636 | r2tTJ5RP |   14 | rateme-pl |  94 |              7082 |              7082
 5636 | r2tTJ5RP |   14 | rateme-pl | 165 |              8932 |              8932
 5636 | r2tTJ5RP |   14 | rateme-pl | 140 |              7093 |              7093
 5636 | r2tTJ5RP |   14 | rateme-pl | 105 |              6890 |              6890
 5636 | r2tTJ5RP |   14 | rateme-pl |  21 |              6940 |              6940
 5636 | r2tTJ5RP |   14 | rateme-pl |  16 |              6431 |              6431
 5636 | r2tTJ5RP |   14 | rateme-pl | 131 |              6172 |              6172
 5636 | r2tTJ5RP |   14 | rateme-pl |  88 |              7135 |              7135
 5636 | r2tTJ5RP |   14 | rateme-pl | 126 |              6080 |              6080
 5636 | r2tTJ5RP |   14 | rateme-pl |  56 |              7944 |              7944
 5636 | r2tTJ5RP |   14 | rateme-pl | 111 |              8492 |              8492
 5636 | r2tTJ5RP |   14 | rateme-pl |  52 |              5796 |              5796
 5636 | r2tTJ5RP |   14 | rateme-pl | 100 |             12726 |             12726
 5636 | r2tTJ5RP |   14 | rateme-pl |  67 |             17169 |             17169
 5636 | r2tTJ5RP |   14 | rateme-pl |  77 |              7239 |              7239
 5636 | r2tTJ5RP |   14 | rateme-pl |  38 |              3969 |              3969
 5636 | r2tTJ5RP |   14 | rateme-pl |  25 |              6455 |              6455
 5636 | r2tTJ5RP |   14 | rateme-pl |  12 |             16707 |             16707
 5636 | r2tTJ5RP |   14 | rateme-pl |  53 |              8170 |              8170
 5637 | r2tcfCEW |   14 | rateme-pl | 162 |              7482 |              7482
 5637 | r2tcfCEW |   14 | rateme-pl |   6 |              8120 |              8120
 5638 | r2tqKkSC |   14 | rateme-pl |  11 |              4967 |              4967
 5638 | r2tqKkSC |   14 | rateme-pl |   2 |             12561 |             12561
 5638 | r2tqKkSC |   14 | rateme-pl |   4 |              5830 |              5830
 5638 | r2tqKkSC |   14 | rateme-pl | 174 |              6796 |              6796
 5638 | r2tqKkSC |   14 | rateme-pl | 160 |              5660 |              5660
 5638 | r2tqKkSC |   14 | rateme-pl | 138 |             10327 |             10327
 5638 | r2tqKkSC |   14 | rateme-pl | 143 |              1958 |              1958
 5638 | r2tqKkSC |   14 | rateme-pl |  97 |              6364 |              6364
 5638 | r2tqKkSC |   14 | rateme-pl |  87 |             94808 |             94808
 5638 | r2tqKkSC |   14 | rateme-pl | 176 |              1171 |              1171
 5638 | r2tqKkSC |   14 | rateme-pl | 129 |              7155 |              7155
 5638 | r2tqKkSC |   14 | rateme-pl | 128 |              5198 |              5198
 5638 | r2tqKkSC |   14 | rateme-pl | 177 |              9261 |              9261
 5638 | r2tqKkSC |   14 | rateme-pl | 163 |              5944 |              5944
 5638 | r2tqKkSC |   14 | rateme-pl | 107 |              7534 |              7534
 5638 | r2tqKkSC |   14 | rateme-pl |  18 |             18855 |             18855
 5638 | r2tqKkSC |   14 | rateme-pl |  27 |              1982 |              1982
 5638 | r2tqKkSC |   14 | rateme-pl |  58 |              1704 |              1704
 5638 | r2tqKkSC |   14 | rateme-pl | 119 |              8506 |              8506
 5638 | r2tqKkSC |   14 | rateme-pl | 130 |              1617 |              1617
 5639 | r2tgPZEF |   14 | rateme-pl |  65 |             13297 |             13297
 5639 | r2tgPZEF |   14 | rateme-pl |  42 |             10232 |             10232
 5639 | r2tgPZEF |   14 | rateme-pl |  59 |              9136 |              9136
 5639 | r2tgPZEF |   14 | rateme-pl |  82 |             19555 |             19555
 5639 | r2tgPZEF |   14 | rateme-pl | 105 |             30241 |             30241
 5639 | r2tgPZEF |   14 | rateme-pl |  87 |             10561 |             10561
 5639 | r2tgPZEF |   14 | rateme-pl |  64 |             21294 |             21294
 5639 | r2tgPZEF |   14 | rateme-pl |   0 |              6174 |              6174
 5639 | r2tgPZEF |   14 | rateme-pl | 127 |             14490 |             14490
 5639 | r2tgPZEF |   14 | rateme-pl | 102 |             12911 |             12911
 5640 | r2tvhtxG |   14 | rateme-pl |  41 |             13007 |             13007
 5640 | r2tvhtxG |   14 | rateme-pl |  69 |             21538 |             21538
 5640 | r2tvhtxG |   14 | rateme-pl | 175 |             24590 |             24590
 5640 | r2tvhtxG |   14 | rateme-pl |  78 |             15515 |             15515
 5640 | r2tvhtxG |   14 | rateme-pl | 135 |             15628 |             15628
 5640 | r2tvhtxG |   14 | rateme-pl | 119 |             20404 |             20404
 5640 | r2tvhtxG |   14 | rateme-pl |  80 |             17648 |             17648
 5640 | r2tvhtxG |   14 | rateme-pl | 122 |             74341 |             74341
 5640 | r2tvhtxG |   14 | rateme-pl |  84 |             19754 |             19754
 5640 | r2tvhtxG |   14 | rateme-pl |  76 |            123198 |            123198
 5641 | r2trUhxy |   14 | rateme-pl |  50 |             10397 |             10397
 5641 | r2trUhxy |   14 | rateme-pl |  55 |             20266 |             20266
 5641 | r2trUhxy |   14 | rateme-pl | 120 |              9047 |              9047
 5641 | r2trUhxy |   14 | rateme-pl | 178 |            260678 |            260678
 5641 | r2trUhxy |   14 | rateme-pl |  85 |              9164 |              9164
 5641 | r2trUhxy |   14 | rateme-pl |  35 |              7254 |              7254
 5641 | r2trUhxy |   14 | rateme-pl |  26 |             82763 |             82763
 5641 | r2trUhxy |   14 | rateme-pl | 109 |             64395 |             64395
 5641 | r2trUhxy |   14 | rateme-pl |  24 |             15007 |             15007
 5641 | r2trUhxy |   14 | rateme-pl | 151 |             19212 |             19212
 5642 | r2tEnJd9 |   14 | rateme-pl | 178 |             13992 |             13992
 5642 | r2tEnJd9 |   14 | rateme-pl |  93 |              6953 |              6953
 5642 | r2tEnJd9 |   14 | rateme-pl |  90 |             13957 |             13957
 5642 | r2tEnJd9 |   14 | rateme-pl |  10 |             13002 |             13002
 5642 | r2tEnJd9 |   14 | rateme-pl |  46 |             42150 |             42150
 5642 | r2tEnJd9 |   14 | rateme-pl |  86 |             16053 |             16053
 5642 | r2tEnJd9 |   14 | rateme-pl |   1 |             10425 |             10425
 5642 | r2tEnJd9 |   14 | rateme-pl |  47 |             14391 |             14391
 5642 | r2tEnJd9 |   14 | rateme-pl |   3 |             11300 |             11300
 5642 | r2tEnJd9 |   14 | rateme-pl | 123 |              9738 |              9738
 5642 | r2tEnJd9 |   14 | rateme-pl | 145 |             32469 |             32469
 5642 | r2tEnJd9 |   14 | rateme-pl |  70 |              9201 |              9201
 5642 | r2tEnJd9 |   14 | rateme-pl |  19 |             12184 |             12184
 5642 | r2tEnJd9 |   14 | rateme-pl | 118 |             12698 |             12698
 5642 | r2tEnJd9 |   14 | rateme-pl | 124 |              9672 |              9672
 5642 | r2tEnJd9 |   14 | rateme-pl | 177 |             13394 |             13394
 5642 | r2tEnJd9 |   14 | rateme-pl | 108 |             32775 |             32775
 5642 | r2tEnJd9 |   14 | rateme-pl | 136 |              7804 |              7804
 5642 | r2tEnJd9 |   14 | rateme-pl | 159 |             11039 |             11039
 5642 | r2tEnJd9 |   14 | rateme-pl |  15 |              6675 |              6675
 5643 | r2tiGn3S |   14 | rateme-pl |  60 |              9856 |              9856
 5643 | r2tiGn3S |   14 | rateme-pl | 159 |             10632 |             10632
 5643 | r2tiGn3S |   14 | rateme-pl |  84 |             15679 |             15679
 5643 | r2tiGn3S |   14 | rateme-pl | 141 |             14549 |             14549
 5643 | r2tiGn3S |   14 | rateme-pl |  44 |             11209 |             11209
 5643 | r2tiGn3S |   14 | rateme-pl |  83 |             10597 |             10597
 5643 | r2tiGn3S |   14 | rateme-pl |  48 |             10795 |             10795
 5643 | r2tiGn3S |   14 | rateme-pl |  42 |             12746 |             12746
 5643 | r2tiGn3S |   14 | rateme-pl | 134 |            129177 |            129177
 5643 | r2tiGn3S |   14 | rateme-pl | 105 |             11998 |             11998
 5643 | r2tiGn3S |   14 | rateme-pl |  25 |             10735 |             10735
 5643 | r2tiGn3S |   14 | rateme-pl | 151 |             10168 |             10168
 5643 | r2tiGn3S |   14 | rateme-pl | 129 |              8021 |              8021
 5643 | r2tiGn3S |   14 | rateme-pl |  26 |              7707 |              7707
 5643 | r2tiGn3S |   14 | rateme-pl | 111 |             26658 |             26658
 5643 | r2tiGn3S |   14 | rateme-pl |  45 |              9675 |              9675
 5643 | r2tiGn3S |   14 | rateme-pl |  91 |             18394 |             18394
 5643 | r2tiGn3S |   14 | rateme-pl | 121 |             11495 |             11495
 5643 | r2tiGn3S |   14 | rateme-pl | 112 |              9952 |              9952
 5643 | r2tiGn3S |   14 | rateme-pl |  38 |              6510 |              6510
 5645 | r2tWvVYc |   14 | rateme-pl |  63 |             12120 |             12120
 5645 | r2tWvVYc |   14 | rateme-pl |  71 |             18590 |             18590
 5645 | r2tWvVYc |   14 | rateme-pl |  31 |             14383 |             14383
 5645 | r2tWvVYc |   14 | rateme-pl | 139 |              9200 |              9200
 5645 | r2tWvVYc |   14 | rateme-pl | 142 |             13064 |             13064
 5645 | r2tWvVYc |   14 | rateme-pl | 106 |             14091 |             14091
 5645 | r2tWvVYc |   14 | rateme-pl | 147 |             14472 |             14472
 5645 | r2tWvVYc |   14 | rateme-pl |  51 |             12604 |             12604
 5645 | r2tWvVYc |   14 | rateme-pl |  96 |              9709 |              9709
 5645 | r2tWvVYc |   14 | rateme-pl | 149 |             14159 |             14159
 5645 | r2tWvVYc |   14 | rateme-pl |  44 |             11605 |             11605
 5645 | r2tWvVYc |   14 | rateme-pl | 135 |             15340 |             15340
 5645 | r2tWvVYc |   14 | rateme-pl | 144 |             14007 |             14007
 5645 | r2tWvVYc |   14 | rateme-pl | 113 |             14622 |             14622
 5645 | r2tWvVYc |   14 | rateme-pl |  21 |             11784 |             11784
 5645 | r2tWvVYc |   14 | rateme-pl | 160 |             13093 |             13093
 5645 | r2tWvVYc |   14 | rateme-pl |  22 |             13536 |             13536
 5645 | r2tWvVYc |   14 | rateme-pl | 171 |             26299 |             26299
 5645 | r2tWvVYc |   14 | rateme-pl |  53 |             15624 |             15624
 5645 | r2tWvVYc |   14 | rateme-pl |  40 |             17531 |             17531
 5646 | r2toswJU |   14 | rateme-pl |  30 |              7147 |              7147
 5646 | r2toswJU |   14 | rateme-pl |  49 |              7256 |              7256
 5646 | r2toswJU |   14 | rateme-pl |  75 |             10278 |             10278
 5646 | r2toswJU |   14 | rateme-pl | 169 |             11335 |             11335
 5646 | r2toswJU |   14 | rateme-pl | 173 |             10915 |             10915
 5646 | r2toswJU |   14 | rateme-pl |  43 |              7834 |              7834
 5646 | r2toswJU |   14 | rateme-pl |  12 |              7037 |              7037
 5646 | r2toswJU |   14 | rateme-pl | 166 |              8573 |              8573
 5646 | r2toswJU |   14 | rateme-pl |  83 |             17760 |             17760
 5646 | r2toswJU |   14 | rateme-pl |  74 |              8027 |              8027
 5646 | r2toswJU |   14 | rateme-pl | 154 |             16888 |             16888
 5646 | r2toswJU |   14 | rateme-pl | 164 |              9294 |              9294
 5646 | r2toswJU |   14 | rateme-pl |  72 |              6670 |              6670
 5646 | r2toswJU |   14 | rateme-pl |  48 |              7572 |              7572
 5646 | r2toswJU |   14 | rateme-pl |  80 |             17917 |             17917
 5646 | r2toswJU |   14 | rateme-pl |  17 |              8671 |              8671
 5646 | r2toswJU |   14 | rateme-pl |  54 |              7719 |              7719
 5646 | r2toswJU |   14 | rateme-pl | 170 |              8603 |              8603
 5646 | r2toswJU |   14 | rateme-pl |   9 |              8747 |              8747
 5646 | r2toswJU |   14 | rateme-pl |  29 |              9456 |              9456
 5647 | r2tSxXT4 |   14 | rateme-pl |  44 |              7221 |              7221
 5647 | r2tSxXT4 |   14 | rateme-pl | 161 |             14337 |             14337
 5647 | r2tSxXT4 |   14 | rateme-pl | 113 |              8313 |              8313
 5647 | r2tSxXT4 |   14 | rateme-pl |  80 |              7137 |              7137
 5647 | r2tSxXT4 |   14 | rateme-pl |  13 |              7259 |              7259
 5647 | r2tSxXT4 |   14 | rateme-pl |  63 |              6249 |              6249
 5647 | r2tSxXT4 |   14 | rateme-pl | 138 |              7581 |              7581
 5647 | r2tSxXT4 |   14 | rateme-pl | 175 |              5122 |              5122
 5647 | r2tSxXT4 |   14 | rateme-pl |  53 |             11781 |             11781
 5647 | r2tSxXT4 |   14 | rateme-pl |  98 |              6687 |              6687
 5647 | r2tSxXT4 |   14 | rateme-pl |  39 |              8251 |              8251
 5647 | r2tSxXT4 |   14 | rateme-pl | 148 |              8248 |              8248
 5647 | r2tSxXT4 |   14 | rateme-pl |   7 |              5435 |              5435
 5647 | r2tSxXT4 |   14 | rateme-pl | 157 |              6704 |              6704
 5647 | r2tSxXT4 |   14 | rateme-pl |  73 |             13994 |             13994
 5647 | r2tSxXT4 |   14 | rateme-pl | 158 |              6053 |              6053
 5647 | r2tSxXT4 |   14 | rateme-pl |  19 |              6214 |              6214
 5647 | r2tSxXT4 |   14 | rateme-pl | 130 |              5526 |              5526
 5647 | r2tSxXT4 |   14 | rateme-pl | 131 |              6162 |              6162
 5647 | r2tSxXT4 |   14 | rateme-pl | 145 |              9923 |              9923
 5648 | r2tsw3jd |   14 | rateme-pl |  62 |             11929 |             11929
 5648 | r2tsw3jd |   14 | rateme-pl |  91 |             12024 |             12024
 5648 | r2tsw3jd |   14 | rateme-pl | 102 |              9104 |              9104
 5648 | r2tsw3jd |   14 | rateme-pl |  12 |             10384 |             10384
 5648 | r2tsw3jd |   14 | rateme-pl |  46 |             11490 |             11490
 5648 | r2tsw3jd |   14 | rateme-pl |  40 |              5956 |              5956
 5648 | r2tsw3jd |   14 | rateme-pl | 179 |             14080 |             14080
 5648 | r2tsw3jd |   14 | rateme-pl | 109 |             11958 |             11958
 5648 | r2tsw3jd |   14 | rateme-pl | 149 |             20398 |             20398
 5648 | r2tsw3jd |   14 | rateme-pl | 122 |             11026 |             11026
 5648 | r2tsw3jd |   14 | rateme-pl |  70 |              7510 |              7510
 5648 | r2tsw3jd |   14 | rateme-pl |  30 |              8670 |              8670
 5648 | r2tsw3jd |   14 | rateme-pl |  42 |             15111 |             15111
 5648 | r2tsw3jd |   14 | rateme-pl |  54 |             16320 |             16320
 5648 | r2tsw3jd |   14 | rateme-pl | 123 |              9966 |              9966
 5648 | r2tsw3jd |   14 | rateme-pl |  39 |             12829 |             12829
 5648 | r2tsw3jd |   14 | rateme-pl | 116 |              8580 |              8580
 5648 | r2tsw3jd |   14 | rateme-pl | 128 |              2674 |              2674
 5648 | r2tsw3jd |   14 | rateme-pl |  68 |              1447 |              1447
 5648 | r2tsw3jd |   14 | rateme-pl |  90 |              3189 |              3189
 5648 | r2tsw3jd |   14 | rateme-pl | 145 |              4590 |              4590
 5648 | r2tsw3jd |   14 | rateme-pl |  63 |               988 |               988
 5648 | r2tsw3jd |   14 | rateme-pl |  24 |              2904 |              2904
 5648 | r2tsw3jd |   14 | rateme-pl |  65 |              1186 |              1186
 5648 | r2tsw3jd |   14 | rateme-pl |  98 |              3265 |              3265
 5648 | r2tsw3jd |   14 | rateme-pl | 126 |               874 |               874
 5648 | r2tsw3jd |   14 | rateme-pl |  11 |              1159 |              1159
 5648 | r2tsw3jd |   14 | rateme-pl |  78 |               733 |               733
 5648 | r2tsw3jd |   14 | rateme-pl | 130 |               891 |               891
 5648 | r2tsw3jd |   14 | rateme-pl | 117 |              2067 |              2067
 5648 | r2tsw3jd |   14 | rateme-pl | 167 |              7125 |              7125
 5648 | r2tsw3jd |   14 | rateme-pl | 110 |             22452 |             22452
 5648 | r2tsw3jd |   14 | rateme-pl | 150 |               809 |               809
 5648 | r2tsw3jd |   14 | rateme-pl |  79 |             14347 |             14347
 5648 | r2tsw3jd |   14 | rateme-pl |  36 |               839 |               839
 5648 | r2tsw3jd |   14 | rateme-pl | 139 |              1369 |              1369
 5648 | r2tsw3jd |   14 | rateme-pl | 151 |              1265 |              1265
 5648 | r2tsw3jd |   14 | rateme-pl |  57 |              4707 |              4707
 5648 | r2tsw3jd |   14 | rateme-pl |  58 |             12193 |             12193
 5648 | r2tsw3jd |   14 | rateme-pl |  50 |              1739 |              1739
 5648 | r2tsw3jd |   14 | rateme-pl | 132 |              4857 |              4857
 5648 | r2tsw3jd |   14 | rateme-pl | 159 |              1767 |              1767
 5648 | r2tsw3jd |   14 | rateme-pl | 104 |              7800 |              7800
 5648 | r2tsw3jd |   14 | rateme-pl | 160 |             16480 |             16480
 5648 | r2tsw3jd |   14 | rateme-pl | 146 |              1677 |              1677
 5648 | r2tsw3jd |   14 | rateme-pl |  81 |              5009 |              5009
 5648 | r2tsw3jd |   14 | rateme-pl | 136 |              7384 |              7384
 5648 | r2tsw3jd |   14 | rateme-pl | 170 |              3292 |              3292
 5648 | r2tsw3jd |   14 | rateme-pl |   1 |              8502 |              8502
 5648 | r2tsw3jd |   14 | rateme-pl |  25 |              5658 |              5658
